ID|English_Text|English_StageDir
INFO_DESC_PANKRATZI7_00000169|Start CSArxConjunction|
INFO_DESC_PANKRATZI7_00000168|Start CSGlidersLastFlight|
INFO_DESC_PANKRATZI7_00000167|Cutscenes|
INFO_DESC_PANKRATZI7_00000166|(CSConverterDown_XACW)|
INFO_DESC_PANKRATZI7_00000165|(CSConverterDown_XACE)|
INFO_DESC_PANKRATZI7_00000164|(CSConverterDown_TAV)|
INFO_DESC_PANKRATZI7_00000163|(CSConverterDown_IGN)|
INFO_DESC_PANKRATZI7_00000162|(CSConverterDown_ABEN)|
INFO_DESC_PANKRATZI7_00000161|(CSConverterDown_ABES)|
INFO_DESC_PANKRATZI7_00000160|Set BigBang Battle ready|
INFO_DESC_PANKRATZI7_00000159|Set Ulbricht Ready for Ulbrichts Battle|
INFO_DESC_PANKRATZI7_00000158|Then ask Caja.|
INFO_DESC_PANKRATZI7_00000157|CrewComments_PlayerActionGood|
INFO_DESC_PANKRATZI7_00000156|(Trade Elex for Mana)|
INFO_DESC_PANKRATZI7_00000155|CSThoraldIcepalaceBattleSetup|
INFO_DESC_PANKRATZI7_00000154|CSUlbrichtBattleSetup|
INFO_DESC_PANKRATZI7_00000153|Run Sestak_ReportZardom|
INFO_DESC_PANKRATZI7_00000152|StartInstantHybridControlScreen|
INFO_DESC_PANKRATZI7_00000151|Start CSWardekAgainstElexetors|
INFO_DESC_PANKRATZI7_00000150|Start CSWardeksHelpAgainstKallax|
INFO_DESC_PANKRATZI7_00000149|CutsceneInfos|
INFO_DESC_PANKRATZI7_00000148|Start CSBuildOfAConverter|
INFO_DESC_PANKRATZI7_00000147|CSArxConjunction|
INFO_DESC_PANKRATZI7_00000146|TeleportBackToCamp|
INFO_DESC_PANKRATZI7_00000145|OnInfo_AddLoyaltyAmount dumb|
INFO_DESC_PANKRATZI7_00000144|OnInfo_AddLoyaltyAmount Caja dumb|
INFO_DESC_PANKRATZI7_00000143|CSNastyPlayWithTheFire|
INFO_DESC_PANKRATZI7_00000142|CSCajaMoreThanJustFriends|
INFO_DESC_PANKRATZI7_00000141|OnInfo_LoyaltyCheck Partymember|
INFO_DESC_PANKRATZI7_00000140|OnInfo_AddLoyaltyAmount hatecrew|
INFO_DESC_PANKRATZI7_00000139|OnInfo_LoyaltyCheck Ray|
INFO_DESC_PANKRATZI7_00000138|OnInfo_LoyaltyCheck Arx|
INFO_DESC_PANKRATZI7_00000137|OnInfo_LoyaltyCheck Falk|
INFO_DESC_PANKRATZI7_00000136|OnInfo_LoyaltyCheck Duras|
INFO_DESC_PANKRATZI7_00000135|OnInfo_LoyaltyCheck Nasty|
INFO_DESC_PANKRATZI7_00000134|OnInfo_LoyaltyCheck Caja|
INFO_DESC_PANKRATZI7_00000133|OnInfo_AddLoyaltyAmount Caja hatecrew|
INFO_DESC_PANKRATZI7_00000132|OnInfo_AddLoyaltyAmount lovecrew|
INFO_DESC_PANKRATZI7_00000131|OnInfo_AddLoyaltyAmount Caja concrew|
INFO_DESC_PANKRATZI7_00000130|OnInfo_AddLoyaltyAmount Caja procrew|
INFO_DESC_PANKRATZI7_00000129|OnInfo_AddLoyaltyAmount Caja lovecrew|
INFO_DESC_PANKRATZI7_00000128|OnInfo_AddLoyaltyAmount clever|
INFO_DESC_PANKRATZI7_00000127|OnInfo_AddLoyaltyAmount Caja clever|
INFO_DESC_PANKRATZI7_00000126|Loyalität|
INFO_DESC_PANKRATZI7_00000125|CSCajasPunishTeleport|
INFO_DESC_PANKRATZI7_00000124|CSPlayerSeemsToBeNoRealAlb|
INFO_DESC_PANKRATZI7_00000123|CSKallaxBecomesElexetor|
INFO_DESC_PANKRATZI7_00000122|CSWardekAgainstElexetors|
INFO_DESC_PANKRATZI7_00000121|CSWardeksHelpAgainstKallax|
INFO_DESC_PANKRATZI7_00000120|CSPlayersGliderRepair|
INFO_DESC_PANKRATZI7_00000119|CSZardomMeetsTarek|
INFO_DESC_PANKRATZI7_00000118|CSVisionKallaxMyBrother|
INFO_DESC_PANKRATZI7_00000117|CSVisionSoldiersWarning|
INFO_DESC_PANKRATZI7_00000116|CSVisionKallaxMyPal|
INFO_DESC_PANKRATZI7_00000115|CSVisionBadAlbCommander|
INFO_DESC_PANKRATZI7_00000114|CSProlog|
INFO_DESC_PANKRATZI7_00000113|OnQuestSuccess_EndgameSoulConsequences|
INFO_DESC_PANKRATZI7_00000112|Set SoulSyntheticRange|
INFO_DESC_PANKRATZI7_00000111|Set SoulNeutralRange|
INFO_DESC_PANKRATZI7_00000110|Set SoulEmotionalRange|
INFO_DESC_PANKRATZI7_00000109|Soul|
INFO_DESC_PANKRATZI7_00000108|Thorald_TheLastFlight success|
INFO_DESC_PANKRATZI7_00000107|Set Caja_PlayerWantsRomance|
INFO_DESC_PANKRATZI7_00000106|CSNastysLoccation4|
INFO_DESC_PANKRATZI7_00000105|CSNastysLocation3|
INFO_DESC_PANKRATZI7_00000104|CSNastysLocation2|
INFO_DESC_PANKRATZI7_00000103|CSNastysLocation1|
INFO_DESC_PANKRATZI7_00000102|CSCajasLocation5|
INFO_DESC_PANKRATZI7_00000101|CSCajasLocation4|
INFO_DESC_PANKRATZI7_00000100|CSCajasLocation3|
INFO_DESC_PANKRATZI7_00000099|CSCajasLocation2|
INFO_DESC_PANKRATZI7_00000098|CSCajasLocation1|
INFO_DESC_PANKRATZI7_00000097|CSTomsReconversion|
INFO_DESC_PANKRATZI7_00000096|CSRayShowsWaltersHideout|
INFO_DESC_PANKRATZI7_00000095|CSRayShowsJacksonsHideout|
INFO_DESC_PANKRATZI7_00000094|CSRayShowsBombysHideout|
INFO_DESC_PANKRATZI7_00000093|CSGlidersLastFlight|
INFO_DESC_PANKRATZI7_00000092|CSUlbrichtsBattleBegins|
INFO_DESC_PANKRATZI7_00000091|CSBuildOfAConverter|
INFO_DESC_PANKRATZI7_00000090|CSHybridsOrder|
INFO_DESC_PANKRATZI7_00000089|CSPlayerFindsRay|
INFO_DESC_PANKRATZI7_00000088|CSIntroCrash|
INFO_DESC_PANKRATZI7_00000087|CSRayShowsMasonsHideout|
INFO_DESC_PANKRATZI7_00000086|CSRayShowsLeosHideout|
INFO_DESC_PANKRATZI7_00000085|Set GE Reinhold_JoinKLE|
INFO_DESC_PANKRATZI7_00000084|Set GE William_JoinOUT|
INFO_DESC_PANKRATZI7_00000083|CSPlayerJoinOUT|
INFO_DESC_PANKRATZI7_00000082|CSPlayerJoinKLE|
INFO_DESC_PANKRATZI7_00000081|Player_BattleAgainstHybrid success|
INFO_DESC_PANKRATZI7_00000080|Make Zardom ready for chapter change3|
INFO_DESC_PANKRATZI7_00000079|CSEpilog|
INFO_DESC_PANKRATZI7_00000078|CSShowdownWithHybrid|
INFO_DESC_PANKRATZI7_00000077|CSDawkinsMutation|
INFO_DESC_PANKRATZI7_00000076|Wardek_ShowdownWithKallax running|
INFO_DESC_PANKRATZI7_00000075|CSShowdownWithKallax|
INFO_DESC_PANKRATZI7_00000074|CSTheBastard|
INFO_DESC_PANKRATZI7_00000073|Wardek_InTheDark running|
INFO_DESC_PANKRATZI7_00000072|Set Chapter 4|
INFO_DESC_PANKRATZI7_00000071|Wardek_Brotherlove Running|
INFO_DESC_PANKRATZI7_00000070|CSKallaxTrap|
INFO_DESC_PANKRATZI7_00000069|Player_ShutDownConverterABEN success|
INFO_DESC_PANKRATZI7_00000068|Thorald_WarAgainstTheMachine|
INFO_DESC_PANKRATZI7_00000067|Player_ShutDownConverterXACE success|
INFO_DESC_PANKRATZI7_00000066|Player_ShutDownConverterXACW|
INFO_DESC_PANKRATZI7_00000065|Player_ShutDownConverterIGN success|
INFO_DESC_PANKRATZI7_00000064|Player_ShutDownConverterTAV success|
INFO_DESC_PANKRATZI7_00000063|Player_ShutDownConverterABES|
INFO_DESC_PANKRATZI7_00000062|Thorald_FamilyBusiness|
INFO_DESC_PANKRATZI7_00000061|Ulbricht_HisBattle success|
INFO_DESC_PANKRATZI7_00000060|Player_FindRaysContract success|
INFO_DESC_PANKRATZI7_00000059|Harley_BringReactorDevice success|
INFO_DESC_PANKRATZI7_00000058|CSChapterChange4|
INFO_DESC_PANKRATZI7_00000057|Set Chapter 3|
INFO_DESC_PANKRATZI7_00000056|Logan_HelpToBuildBigBang success|
INFO_DESC_PANKRATZI7_00000055|Konrad_KillBigBang success|
INFO_DESC_PANKRATZI7_00000054|UpdateMainQuestSituation|
INFO_DESC_PANKRATZI7_00000052|SetCrewMember Nasty|
INFO_DESC_PANKRATZI7_00000051|SetCrewMember Crony|
INFO_DESC_PANKRATZI7_00000050|SetCrewMember Arx|
INFO_DESC_PANKRATZI7_00000049|SetCrewMember Caja|
INFO_DESC_PANKRATZI7_00000048|SetCrewMember Ray|
INFO_DESC_PANKRATZI7_00000047|SetCrewMember Falk|
INFO_DESC_PANKRATZI7_00000046|SetCrewMember Duras|
INFO_DESC_PANKRATZI7_00000045|Crew|
INFO_DESC_PANKRATZI7_00000043|csi_reavertalks|
INFO_DESC_PANKRATZI7_00000042|CSMyCampPresentation|
INFO_DESC_PANKRATZI7_00000040|Thorald_ProofOfLoyalty running|
INFO_DESC_PANKRATZI7_00000039|Chapter 4 Quests|
INFO_DESC_PANKRATZI7_00000038|(Elevator_Evacuationvoice)|
INFO_DESC_PANKRATZI7_00000037|(Deactivate Converter)|
INFO_DESC_PANKRATZI7_00000036|(Deactivate Converter)|
INFO_DESC_PANKRATZI7_00000035|(Deactivate Converter)|
INFO_DESC_PANKRATZI7_00000034|(Deactivate Converter)|
INFO_DESC_PANKRATZI7_00000033|(Deactivate Converter.)|
INFO_DESC_PANKRATZI7_00000032|(Deactivate Converter.)|
INFO_DESC_PANKRATZI7_00000031|Set Chapter 2|
INFO_DESC_PANKRATZI7_00000030|Chapter 3 Quests|
INFO_DESC_PANKRATZI7_00000029|CSKillWeakestElexetor|
INFO_DESC_PANKRATZI7_00000028|CSChapterChange3|
INFO_DESC_PANKRATZI7_00000027|Player_KillWeakestElexetor success|
INFO_DESC_PANKRATZI7_00000026|Logan_ReportBigBangsStatus success|
INFO_DESC_PANKRATZI7_00000025|Player_ShutDownConverterABEN success|
INFO_DESC_PANKRATZI7_00000024|Zardom_AbessaInvasion running|
INFO_DESC_PANKRATZI7_00000023|Zardom_RecruitCaja success|
INFO_DESC_PANKRATZI7_00000022|Loyd_PlayerGetsHomebase success|
INFO_DESC_PANKRATZI7_00000021|Chapter 2 Quests|
INFO_DESC_PANKRATZI7_00000020|I came to do a job. (Attack Kral)|
INFO_DESC_PANKRATZI7_00000019|Set GE Ragnar_JoinBSK |
INFO_DESC_PANKRATZI7_00000018|CSPlayerJoinBSK|
INFO_DESC_PANKRATZI7_00000017|Player_EmotionChaos success|
INFO_DESC_PANKRATZI7_00000016|Player_KillFirstAlbs success|
INFO_DESC_PANKRATZI7_00000015|Ray_MeetHim success|
INFO_DESC_PANKRATZI7_00000014|Player_JoinGuild success|
INFO_DESC_PANKRATZI7_00000013|Player_FindGoodStuff success|
INFO_DESC_PANKRATZI7_00000012|Chapter1 Quests|
INFO_DESC_PANKRATZI7_00000011|CSChapterChange2|
INFO_DESC_PANKRATZI7_00000010|CSMeetFirstAlbs|
INFO_DESC_PANKRATZI7_00000009|Start CSVisionKallaxMyPal|
INFO_DESC_PANKRATZI7_00000008|Barin murdered Askor. (Lie)|
INFO_DESC_PANKRATZI7_00000007|The murderer isn't anyone from Goliet. (Lie)|
INFO_DESC_PANKRATZI7_00000006|Set PartyEnabled True|
INFO_DESC_PANKRATZI7_00000005|Start Duras_Investigations|
INFO_DESC_PANKRATZI7_00000004|I didn't see any Albs. I didn't see anyone. (Lie)|
INFO_DESC_PANKRATZI7_00000003|CSMeetFirstFighter|
INFO_DESC_PANKRATZI7_00000002|CSFirstLookOnEdan|
INFO_DESC_BONGERSX2_00000001|Teach me something.|
INFO_DESC_WEIDMANNI5_00000022|CSPlayerOpenedSewerTrapdoorCLA|
INFO_DESC_WEIDMANNI5_00000021|Teach me something.|
INFO_DESC_WEIDMANNI5_00000020|What goods have you got?|
INFO_DESC_WEIDMANNI5_00000019|(Buy energy bar)|
INFO_DESC_WEIDMANNI5_00000018|(Buy beer)|
INFO_DESC_WEIDMANNI5_00000017|(Buy water)|
INFO_DESC_WEIDMANNI5_00000016|(Buy mana potion)|
INFO_DESC_WEIDMANNI5_00000015|(Buy healing potion)|
INFO_DESC_WEIDMANNI5_00000014|(Buy practical furniture)|
INFO_DESC_WEIDMANNI5_00000013|(Buy futuristic furniture)|
INFO_DESC_WEIDMANNI5_00000012|(Buy natural furniture)|
INFO_DESC_WEIDMANNI5_00000009|(Buy Outlaw workbench)|
INFO_DESC_WEIDMANNI5_00000008|(Buy Berserker workbench)|
INFO_DESC_WEIDMANNI5_00000007|(Buy Cleric workbench)|
INFO_DESC_WEIDMANNI5_00000006|(CSPlayerBoughtNewDecorationForHome)|
INFO_DESC_WEIDMANNI5_00000005|(CSPlayerBoughtCraftingbenchOUT)|
INFO_DESC_WEIDMANNI5_00000004|(CSPlayerBoughtCraftingbenchKLE)|
INFO_DESC_WEIDMANNI5_00000003|(CSPlayerBoughtCraftingbenchBSK)|
INFO_DESC_WEIDMANNI5_00000002|(CSPlayerBoughtStandardtMerchantForHOM)|
INFO_DESC_WEIDMANNI5_00000001|(Hire trader)|
INFO_DESC_SLEEP_EVENING|(Sleep until the next evening) |
INFO_DESC_WEIDMANNX6_00000131|(UpdateABECitySituation Script ausführen)|
INFO_DESC_WEIDMANNX6_00000130|(+ Punkt für KLE setzen)|
INFO_DESC_WEIDMANNX6_00000129|(+ Punkt für OUT setzen)|
INFO_DESC_WEIDMANNX6_00000128|ABECity Situation|
INFO_DESC_WEIDMANNX6_00000127|You know counterfeit IDs are being sold right in front of your gate? (Show ID card)|
INFO_DESC_WEIDMANNX6_00000126|I heard your secret society was just a group of thieves was operating from outside the gates. (Lie)|
INFO_DESC_WEIDMANNX6_00000125|(Show Rat's Claw)|
INFO_DESC_WEIDMANNX6_00000124|(Show Xander's Claw)|
INFO_DESC_WEIDMANNX6_00000123|(Show Katta's Claw)|
INFO_DESC_WEIDMANNX6_00000122|(Use Strange Key)|
INFO_DESC_WEIDMANNX6_00000121|Set all GameEvents for OUT First Rank by William|
INFO_DESC_WEIDMANNX6_00000120|Set all GameEvents for OUT Third Rank by William|
INFO_DESC_WEIDMANNX6_00000119|Set all GameEvents for OUT Second Rank by William|
INFO_DESC_WEIDMANNX6_00000118|(GameEvents)|
INFO_DESC_WEIDMANNX6_00000117|(Pray and make donation)|
INFO_DESC_WEIDMANNX6_00000116|(Pray and make donation)|
INFO_DESC_WEIDMANNX6_00000115|(Pray and make donation)|
INFO_DESC_WEIDMANNX6_00000114|(Pray and make donation)|
INFO_DESC_WEIDMANNX6_00000113|(Pray)|
INFO_DESC_WEIDMANNX6_00000112|(Pray)|
INFO_DESC_WEIDMANNX6_00000111|(Pray)|
INFO_DESC_WEIDMANNX6_00000110|(Pray)|
INFO_DESC_WEIDMANNX6_00000109|(Throw out weeds)|
INFO_DESC_WEIDMANNX6_00000107|You're healers here?|
INFO_DESC_WEIDMANNX6_00000106|How about you pay me and give your word? (Provoke a fight)|
INFO_DESC_WEIDMANNX6_00000105|Draw your weapon. (Attack Oran)|
INFO_DESC_WEIDMANNX6_00000104|No, I will attack alone.|
