ID|English_Text|English_StageDir
INFO_WEIDMANNX6_00009065|My personal quest is to discover more about Magalan and the people who live here. I would like to know more.|
INFO_WEIDMANNX6_00009064|As you wish.|
INFO_WEIDMANNX6_00009063|A traitor to many causes, or a heroine to all. We should see what she has to say.|
INFO_WEIDMANNX6_00009062|Interest at... 0%... Deactivating attention unit...|
INFO_WEIDMANNX6_00009061|Calculating interest in human narrative...|
INFO_WEIDMANNX6_00009060|I'd be happy to hear her story. Maybe there are lessons in it for us.|
INFO_WEIDMANNX6_00009059|What would you know?|
INFO_WEIDMANNX6_00009058|The Albs would never choose you. I doubt they would even sully their Converter with your miserable carcass.|
INFO_WEIDMANNX6_00009057|That's because I get out of the way every time I see you coming, Ray.|
INFO_WEIDMANNX6_00009056|Paige? It is Paige right? I haven't seen you in a long while.|Recognising her
INFO_WEIDMANNX6_00009055|No need to be nasty, Nasty. Just bringing the feel of Tavar to the Domed City.|
INFO_WEIDMANNX6_00009054|Watch you mouth, Paige, before I stuff your legs into it.|Recognising her
INFO_WEIDMANNX6_00009053|Pleasant to...are you mentally stable?|Thrown
INFO_WEIDMANNX6_00009052|Well, it's pleasant to meet you as well.|
INFO_WEIDMANNX6_00009051|Go on growl again, growl.|Amused
INFO_WEIDMANNX6_00009050|You had better not mean that literally.|Warning
INFO_WEIDMANNX6_00009049|Yeah, thanks for the advice.|
INFO_WEIDMANNX6_00009048|Analyzing....no one here is fresh. Would advise alternative sustenance.|
INFO_WEIDMANNX6_00009047|I didn't mean you, drone.|
INFO_WEIDMANNX6_00009046|Incorrect statement... My magnesium alloy consists of... Zero percent fresh meat.|
INFO_WEIDMANNX6_00009045|Don't worry, I am not looking at you.|
INFO_WEIDMANNX6_00009044|What did you call us?|
INFO_WEIDMANNX6_00009043|Do I eat... what are you talking about?|Thrown
INFO_WEIDMANNX6_00009042|The only fresh meat here is you. Let me ask, do you eat Elex?|
INFO_WEIDMANNX6_00009041|You should sell it all. Then everything would distribute itself.|
INFO_WEIDMANNX6_00009040|I am sure you would do it that way in the desert. It's not what we do here.|
INFO_WEIDMANNX6_00009039|Save yourself the trouble. Throw everything into a pile and everyone can take what they need.|
INFO_WEIDMANNX6_00009038|I can imagine.|
INFO_WEIDMANNX6_00009037|You have done a good thing here.|
INFO_WEIDMANNX6_00009036|You've been helping people? Then maybe you can understand what we have built.|
INFO_WEIDMANNX6_00009035|It seems I'm not the only one collecting waifs and strays and setting them on the right path.|
INFO_WEIDMANNX6_00009034|That's a shame.|
INFO_WEIDMANNX6_00009033|No, I still need it.|
INFO_WEIDMANNX6_00009032|Your drone could be very helpful. Would you sell it?|
INFO_WEIDMANNX6_00009031|Would you like an analysis of the component elements?|
INFO_WEIDMANNX6_00009030|Calculating food consumption... ... ... Approximately 171,000 kilos of food will be required per year with the current population.|
INFO_WEIDMANNX6_00009029|Some of our brothers turned away from our oath. They believed the Hort and Ignadon must come before anything else, but what is a cause without conviction?|
INFO_WEIDMANNX6_00009028|I would not have expected the Clerics to care so much for others, but you are doing good work here.|
INFO_WEIDMANNX6_00009027|I am not surprised someone like you thinks that way. That is why we have so many Separatists here.|
INFO_WEIDMANNX6_00009026|Then don't bother. Those who can't provide for themselves do not deserve to survive.|
INFO_WEIDMANNX6_00009025|You seem like a reasonable guy, how about we come to sort of arrangement?|
INFO_WEIDMANNX6_00009024|Oh, trust me you're safe. I can't think of any Outlaws who'd fuck you.|
INFO_WEIDMANNX6_00009023|I've been saying the same thing myself, but these Outlaws. You can't trust them, they're always trying to fuck you over.|
INFO_WEIDMANNX6_00009022|I said it sounds like you need time off.|
INFO_WEIDMANNX6_00009021|What did you say?|
INFO_WEIDMANNX6_00009020|This guy needs to get laid, or jerk off.|
INFO_WEIDMANNX6_00009019|Then I'd better keep you out for your own protection. You're going to last two seconds if you babble like that to the Outlaws in there.|
INFO_WEIDMANNX6_00009018|It would be good if you could let us in. We're eager to see the city. I've heard it's a fascinating cross-section of society.|
INFO_WEIDMANNX6_00009017|Try either thing and our mechs will blow you apart. But, you know, it's your intestines you're risking, so try what you will.|
INFO_WEIDMANNX6_00009016|You want to rush him, or find another way in?|
INFO_WEIDMANNX6_00009015|Sorry, little drone, I'd let you in, but I presume you want to stick with this guy and without a permit he's going to stay out here.|
INFO_WEIDMANNX6_00009014|Hey, is that a U4? Nice drone. |
INFO_WEIDMANNX6_00009013|Requesting... Access...|
INFO_WEIDMANNX6_00009012|If you knew, why did you come? Arvid wept, some people...|
INFO_WEIDMANNX6_00009011|I heard they had sealed the city, I'm not sure why.|
INFO_WEIDMANNX6_00009010|If you want in, let's kill him and go in. If not, let's go somewhere where there's at least one less asshole.|
INFO_WEIDMANNX6_00009009|It doesn't sound like there is any honor in here.|
INFO_WEIDMANNX6_00009008|There is no honor in the desert.|
INFO_WEIDMANNX6_00009007|Shit, you guys are insane. You stab them and say you're saving them. We have a saying for that in the desert - 'What - The - Fuck'?!|
INFO_WEIDMANNX6_00009006|What Outlaw ever understood honor?|Unmoved
INFO_WEIDMANNX6_00009005|Stuff them in here, break them down, leave them weak and call it a fight? You guys really are assholes.|Amused (she doesn't care for Clerics or authority)
INFO_WEIDMANNX6_00009004|Words like that show you need re-educating.|
INFO_WEIDMANNX6_00009003|Interesting. We Clerics do have a most advanced set of technology and yet our justice is primitive.|
INFO_WEIDMANNX6_00009002|Justice serves all.|
INFO_WEIDMANNX6_00009001|You're short of men and you waste them on vengeance.|
INFO_WEIDMANNX6_00009000|Search complete... It is... zero... Results regarding a life form named... Calaan... found... Ending search process.|
INFO_WEIDMANNX6_00008999|You need to get that thing reprogrammed, it's faulty.|
INFO_WEIDMANNX6_00008998|Searching through data banks...|
INFO_WEIDMANNX6_00008997|And, I thought exile was cruel enough...|Unhappy
INFO_WEIDMANNX6_00008996|Think what you want, Berserker. But you will see what happens when you stand before Calaan one day and he turns you away. Then you will pray for this honor.|
INFO_WEIDMANNX6_00008995|This is cruelty.|
INFO_WEIDMANNX6_00008994|It is the will of Calaan. That is enough.|
INFO_WEIDMANNX6_00008993|Death in battle is an honor, so why give honor to failures?|Scornful
INFO_WEIDMANNX6_00008992|What happened? Shit, I haven't had something like that happened to me since, about two weeks ago.|
INFO_WEIDMANNX6_00008991|Shit... What the fuck happened? Where is that guy? I'm going to pull hiss ass at through his throat.|Angry
INFO_WEIDMANNX6_00008990|How was that possible? It appears, that man was able to manipulate our minds somehow.|
INFO_WEIDMANNX6_00008989|What the hell happened? How did we get to the Hort?|
INFO_WEIDMANNX6_00008987|What happened? What are we doing at the Hort?|
INFO_WEIDMANNX6_00008986|What...happened to us? Suggestion? Another reason to take Elex, it keeps these damn Clerics out of your mind.|Angry
INFO_WEIDMANNX6_00008985|That is who we are. The exiled.|
INFO_WEIDMANNX6_00008984|We are the victims of the Berserker's Laws. Laws we fought to protect, only to find those very Laws spitting us out into this wilderness.|
INFO_WEIDMANNX6_00008983|We are the forgotten, the rejected and the outcast.|
INFO_WEIDMANNX6_00008982|What exactly is an exile?|
INFO_WEIDMANNX6_00008981|How about people with spare shards to give you? Yeah? Hey? Yeah? No? No. Okay, no.|Talking himself out of  a bribe
INFO_WEIDMANNX6_00008980|Yes, well, if you Outlaws had laws, then you'd be inlaws. No, I meant...er... With the...Oh, fuck off, Outlaw.|Flustered and failing at a come back
INFO_WEIDMANNX6_00008979|You know the best thing to do with rules? Why don't you bend over and I'll show you.|
INFO_WEIDMANNX6_00008978|Wow, you really are a welcoming face aren't you?|
INFO_WEIDMANNX6_00008977|That's because there's nothing worth stealing in Goliet.|
INFO_WEIDMANNX6_00008976|They wonder why they are short people. We welcome all in Goliet.|
INFO_WEIDMANNX6_00008975|What is he saying there? I am not lying... Nobody gets by me without a good reason.|
INFO_WEIDMANNX6_00008974|Measuring stress level... Potential lie detected... Recommend renegotiation...|
INFO_WEIDMANNX6_00008973|Suck it up and live with it, Berserker.|
INFO_WEIDMANNX6_00008972|The Clerics say they lead the Free People, yet here they are closing their gate to us.|
INFO_WEIDMANNX6_00008971|Do you spend all day standing here stating the obvious?|
INFO_WEIDMANNX6_00008970|That isn't what I meant by debt, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008969|Debts are best paid fast, that's something I learned in Tavar|
INFO_WEIDMANNX6_00008968|That isn't what I meant by debt, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008967|And, debts get paid, fast, or people lose body parts. Show us the damn shards.|
INFO_WEIDMANNX6_00008966|That isn't what I meant, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008965|It is interesting that you chose the word debt. Did you mean a spiritual debt, or a worldly one?|
INFO_WEIDMANNX6_00008964|That isn't what I meant, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008963|And good work should be paid for, whatever your faction.|
INFO_WEIDMANNX6_00008962|I understand what your drone is trying to tell me. Here, take your payment.|
INFO_WEIDMANNX6_00008961|Analyzing cost of labor... Analyzing compensation... Compensation disproportional... Recommend renegotiation...|
INFO_WEIDMANNX6_00008960|An Alb, drone, I suppose you salvaged it, yes? But, I understand its meaning. Here, take your reward.|
INFO_WEIDMANNX6_00008959|That isn't what I meant, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008958|A spiritual debt, or a worldly one?|
INFO_WEIDMANNX6_00008957|That isn't what I meant, but very well. Take this Elexit as thanks.|
INFO_WEIDMANNX6_00008956|Then pay your debt.|
INFO_WEIDMANNX6_00008955|Me? It's up to Baxter? What have I got to do with it?|Playing coy
INFO_WEIDMANNX6_00008954|No, I suppose, no, that's up to you.|Scared
INFO_WEIDMANNX6_00008953|Do you want to know, Ray? Do you really want to know?|
INFO_WEIDMANNX6_00008952|What's going on? Where is Baxter?|
INFO_WEIDMANNX6_00008951|Right as always, Nasty, you have a rare and admirable insight into the world.|
INFO_WEIDMANNX6_00008950|Baxter was a moron to ever believe that.|
INFO_WEIDMANNX6_00008949|Know thyself, know thyself and I definitely know myself.|
INFO_WEIDMANNX6_00008948|It is good to understand your true nature, you will find that advantageous in all your dealings.|
INFO_WEIDMANNX6_00008947|I am a man of many talents.|
INFO_WEIDMANNX6_00008946|How did anybody convince themselves to take you on as a bodyguard.|
INFO_WEIDMANNX6_00008945|Right, right...|
INFO_WEIDMANNX6_00008944|Ignore him. And, explain what's going on.|
INFO_WEIDMANNX6_00008943|What is he saying there?|
INFO_WEIDMANNX6_00008942|So many rumors flying around, you don't have to believe them all.|
INFO_WEIDMANNX6_00008941|Blake is dead, isn't he?|
INFO_WEIDMANNX6_00008940|So, you manipulated the situation throughout?|
INFO_WEIDMANNX6_00008937|Oh, I'm sorry, you're right. Listen to Ray here, always good for life guidance is Ray. Never has people wanting to kill him. Always rolling in shards. Always the best person for advice.|Heavy sarcasm
INFO_WEIDMANNX6_00008936|Shit, Rat. Go work for your money.|
INFO_WEIDMANNX6_00008935|You mistake me, Nasty. Profit is what this is about. Think of this as a loan, an investment, and all in the best interests of the Fort.|
INFO_WEIDMANNX6_00008934|Profit, Rat. You know the rules of Tavar. Now, fuck off before I stick you head on a pole as a warning to others.|
INFO_WEIDMANNX6_00008933|You give me shards, I give you a smile of happiness. So, what do you say?|
INFO_WEIDMANNX6_00008932|But, this is exchange.|
INFO_WEIDMANNX6_00008931|Interesting. Do these direct requests for shards work? Normally, there is some sort of exchange proposed rather than a simple request for Elexit.|Genuinely interested
INFO_WEIDMANNX6_00008930|It hurts to be judged. Please, make recompense for the injury your friend has done me and loan a fellow a few shards.|Mock hurt
INFO_WEIDMANNX6_00008929|Squander', now there's a word that sits in judgement.|Touche
INFO_WEIDMANNX6_00008928|How can we trust you not to squander it?|
INFO_WEIDMANNX6_00008927|I couldn't have put it better myself.|
INFO_WEIDMANNX6_00008926|I recommend making an appropriate donation in the expectation of future assistance.|
INFO_WEIDMANNX6_00008925|Analyzing voice stress levels and pitch...|
INFO_WEIDMANNX6_00008924|We should help those in need. Please, give him this from me.|
INFO_WEIDMANNX6_00008923|Beggars and thieves. This is what a life without discipline gives you.|
INFO_WEIDMANNX6_00008922|Hey, I'm not begging, I am politely requesting a flexible loan.|Unphased
INFO_WEIDMANNX6_00008921|The price is freedom for all. Liberty for Magalan. And, that cost will be paid in blood by the Free People.|Stern
INFO_WEIDMANNX6_00008920|This important work, have you thought about what it could be worth? Whatever you've been told, I bet I can get you a better price.|
INFO_WEIDMANNX6_00008919|A secret Berserker plan? What is it now? Mystic grass? Magic radishes? Or, shall we sit in a circle and chant until the Albs disappear?|Sneering, mocking the Berserkers.
INFO_WEIDMANNX6_00008918|If Magalan cannot afford failure, surely it would be logical to request more assistance to complete your venture? I am certain we could help.|
INFO_WEIDMANNX6_00008917|Thank you, Duras.|
INFO_WEIDMANNX6_00008916|We will go, Pilgrim. My apologies, we do not wish to disturb you.|Apologetic
INFO_WEIDMANNX6_00008915|The chance of armed combat has now increased to... 94.7%...|
INFO_WEIDMANNX6_00008914|Elex technology, please, get that machine out of here.|Annoyed at Crony
INFO_WEIDMANNX6_00008913|I am registering increased stress levels... There is a 54% chance of combat being initiated if this continues to increase.|Assessing the Pilgrim.
INFO_WEIDMANNX6_00008912|It is nice that at least one person understands. Thank you, Caja.|
INFO_WEIDMANNX6_00008911|You should know that we are grateful to you for all that you do here. I'm sorry to disturb you, Pilgrim.|
INFO_WEIDMANNX6_00008910|I wouldn't expect you to understand my work.|
INFO_WEIDMANNX6_00008909|Self-important isn't he? Typical Berserker, they think ignorance and plant life will save us. Well, that really would be magic.|Sneering, mocking the Berserkers.
INFO_WEIDMANNX6_00008908|I will relax when I know why you are here.|
INFO_WEIDMANNX6_00008907|Hey, slow down, friend. Just relax.|
INFO_WEIDMANNX6_00008906|You'd better, or I might be tempted to teach him what fighting means.|
INFO_WEIDMANNX6_00008905|Take it easy, I will take care of this.|
INFO_WEIDMANNX6_00008904|You want to fight? Ha, that's hilarious. If this asshole wanted to fight he would've fought. He's hoping you talk him out of it.|
INFO_WEIDMANNX6_00008902|And, what about your friend?|
INFO_WEIDMANNX6_00008901|I would prefer not to engage in armed combat at this time.|
INFO_WEIDMANNX6_00008900|Stop!|
INFO_WEIDMANNX6_00008899|If that's what you want, then let's get this started.|
INFO_WEIDMANNX6_00008898|Your chance of victory in armed combat is only 43.563 percent. Negotiation would be a better choice for you.|
INFO_WEIDMANNX6_00008897|Right?|
INFO_WEIDMANNX6_00008896|We are not here to fight...|
INFO_WEIDMANNX6_00008895|Will you both stop? I said wait!|
INFO_WEIDMANNX6_00008894|Come on, I'll fight the one on the left first.|Defiant
INFO_WEIDMANNX6_00008893|Wait!|Aggressive
INFO_WEIDMANNX6_00008892|Draw your weapon, I will put an end to you.|
INFO_WEIDMANNX6_00008891|It's over. I mean I hope so. I mean, we'll see. You know, people can be right assholes over old scores.|
INFO_WEIDMANNX6_00008890|It's over. That asshole isn't anywhere near brave enough to try anything that might annoy us.|
INFO_WEIDMANNX6_00008889|Negotiation, promise, threat, counter-promise, all these tactics prove successful. This dispute should be over now.|
INFO_WEIDMANNX6_00008888|Listen, Oran had better pull himself together, or I'll deal with him myself.|
INFO_WEIDMANNX6_00008887|Analysis suggests this conflict has now been resolved.|
INFO_WEIDMANNX6_00008886|Oran will pull himself together. He won't do anything to endanger his tavern.|
INFO_WEIDMANNX6_00008885|Petty, emotional infighting, precisely why the Albs have dominated the Berserkers for so long..|With a sneer
INFO_WEIDMANNX6_00008884|Elex and greed are similar, they both corrupt the weak minded.|Disparaging reply to the profit based question
INFO_WEIDMANNX6_00008883|These magic rocks, how much Elexit would you say they're worth?|
INFO_WEIDMANNX6_00008882|Yes, Outlaw. The world is so much more than mere 'profit'.|
INFO_WEIDMANNX6_00008881|Oh, 'put the Elex in the magic mountain', is this for real?|Sneering
INFO_WEIDMANNX6_00008880|A lab? Absolutely not! No one can be allowed to use machines on the Mana shrine, it would pollute it.|
INFO_WEIDMANNX6_00008879|There must be some scientific explanation. If we were to perform an examination of the mountain, perhaps we could recreate this process in a lab.|
INFO_WEIDMANNX6_00008878|One of us, but not one of you, hey, Caldrim?|Aware that he's an outsider.
INFO_WEIDMANNX6_00008877|Well, we all have different skills, Duras. I read Elex, you read people.|
INFO_WEIDMANNX6_00008876|I don't feel anything.|
INFO_WEIDMANNX6_00008875|Elex is usable as a power source and is detectable with the correct sensor equipment.|
INFO_WEIDMANNX6_00008874|You always were sensitive to these things.|Pleased
INFO_WEIDMANNX6_00008873|You are right... It's like ripples in water.|Trying to sense the thing Caldrim is talking about.
INFO_WEIDMANNX6_00008872|I am certain that you are capable of feeling it too, Caja.|To Caja
INFO_WEIDMANNX6_00008871|Yes, you. There is something about you. I can see that you have consumed Elex in some form. You should resist that in future, it will destroy, unless... you follow our ways. |Feeling this out.
INFO_WEIDMANNX6_00008870|Me?|Cautious
INFO_WEIDMANNX6_00008869|You, for example.|
INFO_WEIDMANNX6_00008868|Thanks.|
INFO_WEIDMANNX6_00008867|Outlaws? We Berserkers look after people fairly. Here, here take this. See?|
INFO_WEIDMANNX6_00008866|Wow, and I thought Outlaws pulled cons, but it seems you Berserkers do to. A bonus? Wow, Outlaw junk collectors get paid better than that.|
INFO_WEIDMANNX6_00008865|You see. We can all get along just fine. Now, fuck off.|
INFO_WEIDMANNX6_00008864|There really is no need for this. But, here, take that and understand that your work was valued.|
INFO_WEIDMANNX6_00008863|Listen, limpdick. We just dug around in the dirt for you, that's not exactly our style. So, kindly put a bit more profit on top of that, or I'll plant you in the soil right by your Seedlings.|
INFO_WEIDMANNX6_00008862|I... Uuuh...|Stunned
INFO_WEIDMANNX6_00008861|Are you fucking serious? You call that a bonus? You are fucked in the head my Berserker friend.|
INFO_WEIDMANNX6_00008860|I pay fairly, I'm known for paying fairly, but...here take this.|
INFO_WEIDMANNX6_00008859|The amount you offered is far from equitable.|
INFO_WEIDMANNX6_00008858|Underpayment?|
INFO_WEIDMANNX6_00008857|Interesting, some people are prepared to take advantages of others through underpayment.|
INFO_WEIDMANNX6_00008856|You don't have to get snappy. Here, take this. There is a little extra for you.|
INFO_WEIDMANNX6_00008855|Come on, Born, you're selling him short on that payment and you know it.|
INFO_WEIDMANNX6_00008854|This is precisely why technology shouldn't be trusted, but...here, take this as a sign of good will.|
INFO_WEIDMANNX6_00008853|It is saying that your payment seems too small.|
INFO_WEIDMANNX6_00008852|What is that thing saying?|
INFO_WEIDMANNX6_00008851|I calculate this payment has a low reward to input ratio is low. A higher payment should have been made.|
INFO_WEIDMANNX6_00008850|Look, just because we know each other don't think that...oh, very well, take this, but just because I respect you, Caja.|
INFO_WEIDMANNX6_00008849|And, you don't find that a rather small payment, Born?|
INFO_WEIDMANNX6_00008848|I did, but...I am prepared to pay a little more.|
INFO_WEIDMANNX6_00008847|And, I supposed you consider that pittance to be a reward? |Annoyed
INFO_WEIDMANNX6_00008842|We should burn all these farms to the ground.|Hostile
INFO_WEIDMANNX6_00008841|The Berserkers reckon they can change the whole world with these things? What are they going to change it into? A giant, enormous... plant thing?|Running out of description
INFO_WEIDMANNX6_00008840|Up and down, up and down. They should sell tickets to people so they could come for a ride. These Berserkers have no idea how to make a profit.|
INFO_WEIDMANNX6_00008838|What a...total, fucking wreck.|Starting out as if admiring then dropping into disappointment.
INFO_WEIDMANNX6_00008837|These guys have magic and what do they do with it? Stand in the water gardening. What a waste.|
INFO_WEIDMANNX6_00008836|It's been a while, maybe no one will recognize me.|Wary
INFO_WEIDMANNX6_00008835|Goliet, yeah...I've been here before and, I might have taken a few things and done some a little 'questionable' trading. Let's hope they have short memories.|Weighing up the dangers
INFO_WEIDMANNX6_00008834|People thrown into Converters alive to extract the Elex from them? However, hard people say the Duke is, he doesn't come close to that.|Observing the Converter
INFO_WEIDMANNX6_00008833|It looks unstable, but this thing hasn't managed to kill me so far.|Observing the stairs into Tavar. He's used them before
INFO_WEIDMANNX6_00008832|Yeah, he didn't make it.|
INFO_WEIDMANNX6_00008831|Tried?'|
INFO_WEIDMANNX6_00008830|My brother tried to climb one of these white towers.|
INFO_WEIDMANNX6_00008829|We were lucky to get out of there alive.|
INFO_WEIDMANNX6_00008828|There was a leak from one of the hoses and the whole place caught fire.|
INFO_WEIDMANNX6_00008827|We shouldn't spend the night in these ruins. My little brother and I stayed in a house like this once.|
INFO_WEIDMANNX6_00008826|There's always someone worse off than you, hey?|
INFO_WEIDMANNX6_00008825|Look at these poor beggars. Scraping out a living and hoping not to get raided.|
INFO_WEIDMANNX6_00008824|Xacor. Xacor, Xacor, Xacor...are you sure you want to go in there?|Nervous
INFO_WEIDMANNX6_00008823|No I know. It was me.|
INFO_WEIDMANNX6_00008822|It wasn't me.|
INFO_WEIDMANNX6_00008821|Something stinks here...|
INFO_WEIDMANNX6_00008820|I wish my brother could see the Dome here. He always loved this sort of stuff.|
INFO_WEIDMANNX6_00008819|I wish my brother could see this. He always was into Old World stuff.|
INFO_WEIDMANNX6_00008818|Then again... Look at us. Berserkers and the Clerics. Plants to save the world. Albs that want to destroy it. What the hell is it all about?|
INFO_WEIDMANNX6_00008817|The people of the Old World were strange. On the one hand, they built buildings of reinforced concrete, and on the other hand, things like this.|
INFO_WEIDMANNX6_00008816|We almost died before someone found us. For all it tried to kill us, we made that desert our home.|
INFO_WEIDMANNX6_00008815|I remember like it was yesterday crawling through the sand there with my little brother.|
INFO_WEIDMANNX6_00008814|The desert looks so peaceful from up here.|
INFO_WEIDMANNX6_00008813|Anything? I mean...you might be feeling good, but this stuff scares the hell out of me.|
INFO_WEIDMANNX6_00008812|Of what?|
INFO_WEIDMANNX6_00008811|An Alb fortification. Aren't you in the least bit scared?|
INFO_WEIDMANNX6_00008810|All this effort for a fucking plant.|Dismissive
INFO_WEIDMANNX6_00008809|All that effort simply to go up...and down. Doesn't that just sum up the Berserkers?|Sarcastic
INFO_WEIDMANNX6_00008808|I bet this place contained some premium salvage in it at one point.|Observing a ruin
INFO_WEIDMANNX6_00008807|That's got to mean they are worth something.|
INFO_WEIDMANNX6_00008806|So, these little plants grow into those World Hearts?|
INFO_WEIDMANNX6_00008805|The most impressive pig sty in Edan. I bet there's a Warlord squatting in there somewhere.|Disparaging
INFO_WEIDMANNX6_00008804|I thought we'd go somewhere more romantic. Like Xacor. But, no, don't worry, I can deal with these treehugging motherfuckers.|Amused at her own joke
INFO_WEIDMANNX6_00008803|You have a problem with that?|
INFO_WEIDMANNX6_00008800|Really? You're taking me into the Berserkers' home town?|Dead pan
INFO_WEIDMANNX6_00008799|The Albs can pull Elex right out of the ground, but the bastards still don't know how to make a profit.|
INFO_WEIDMANNX6_00008798|Sand and rocks and opportunity. Tavar, the land of freedom.|As proud of her homeland as a deadpan cynic can be
INFO_WEIDMANNX6_00008797|The Duke sent someone out here to fix these stairs. I'll have to tell him whichever asshole it was skipped the job.|Observing the stairs into Tavar
INFO_WEIDMANNX6_00008796|I always wondered what these were for. They remind me of the windmills at the Fort.|
INFO_WEIDMANNX6_00008795|Fucked up.|
INFO_WEIDMANNX6_00008794|An Outlaw told me they fed people here. They would shove the hoses in their mouths and pump their stomachs full.|
INFO_WEIDMANNX6_00008793|To think you must be a seriously fucked up person to decide to spend your life lives with your arms deep in shit, or shoved up the asses of animals. |
INFO_WEIDMANNX6_00008792|Right shit pile isn't it?|
INFO_WEIDMANNX6_00008791|Xacor. Only the Albs would want to live with their asses planted in the snow.|
INFO_WEIDMANNX6_00008790|What a stinking fucking mess this place is. No wonder the Clerics are crazy, this stench is enough to turn anyone.|
INFO_WEIDMANNX6_00008789|There's no chance of you stealing that thing.|
INFO_WEIDMANNX6_00008788|There's not much in this world that can't be stolen.|
INFO_WEIDMANNX6_00008787|You want to steal the Dome?|
INFO_WEIDMANNX6_00008786|I wonder if I could steal it...|
INFO_WEIDMANNX6_00008785|Now, if we could move that to the Fort, we would never have to worry about the Albs, or the Clerics again.|
INFO_WEIDMANNX6_00008784|Yeah. And I am pretty sure that he is compensating for something too.|
INFO_WEIDMANNX6_00008783|Your brother's tower in the Fort isn't exactly discreet.|
INFO_WEIDMANNX6_00008782|Whoever built this is compensating for something.|
INFO_WEIDMANNX6_00008781|What a heap of stones. Don't tell me you're into sightseeing?|
INFO_WEIDMANNX6_00008780|Yet, when you're in the Fort, it feels like Tavar is the whole world.|
INFO_WEIDMANNX6_00008779|The desert looks so small from up here.|
INFO_WEIDMANNX6_00008778|Albs, so strong, so superior and there they are...hiding. |Sneering
INFO_WEIDMANNX6_00008777|These World Hearts deserve proper study. I wonder if the Berserkers would allow me to conduct such a study.|
INFO_WEIDMANNX6_00008776|Where the Clerics and Albs use Elex, the Berserkers have solved their problems by using nature. Isn't that fascinating?|Enjoying the observation
INFO_WEIDMANNX6_00008775|If it wasn't for these ruins it would be hard to believe a world so different from ours once existed.|
INFO_WEIDMANNX6_00008774|These Seedlings are fascinating. Did you know that they require some form of 'transmuted' Elex to grow?|Fascinated by the seedlings, enjoying seeing the seedlings
INFO_WEIDMANNX6_00008773|An impressive building. I hope the occupants can tell us something of its history.|
INFO_WEIDMANNX6_00008772|Just as the Comet caused the creatures to evolve, so it had the same effect on society. Fascinating.|
INFO_WEIDMANNX6_00008771|Indeed, all the current factions came into existence after the Comet.|
INFO_WEIDMANNX6_00008770|My research indicates there were organizations attempting to restore Magalan's plant life before the Comet struck, but none were armed like the Berserkers.|
INFO_WEIDMANNX6_00008769|It is interesting. |
